GemeenteCode;GemeenteNaam;PartijNaam;AantalStemmen
180;Staphorst;Samen Lokaal Twente;8
180;Staphorst;Belang van Nederland (BVNL);169
180;Staphorst;Volt;77
180;Staphorst;Alliantie;42
180;Staphorst;JEZUS LEEFT;14
183;Tubbergen;CDA;1459
183;Tubbergen;Forum voor Democratie;210
183;Tubbergen;VVD;884
183;Tubbergen;GROENLINKS;267
183;Tubbergen;Partij van de Arbeid (P.v.d.A.);303
183;Tubbergen;ChristenUnie;99
183;Tubbergen;PVV (Partij voor de Vrijheid);509
183;Tubbergen;SP (Socialistische Partij);116
183;Tubbergen;D66;206
183;Tubbergen;Staatkundig Gereformeerde Partij (SGP);35
183;Tubbergen;50PLUS;104
183;Tubbergen;Partij voor de Dieren;155
183;Tubbergen;BBB;7636
183;Tubbergen;JA21;535
183;Tubbergen;Samen Lokaal Twente;169
183;Tubbergen;Belang van Nederland (BVNL);74
183;Tubbergen;Volt;153
183;Tubbergen;Alliantie;66
183;Tubbergen;JEZUS LEEFT;3
184;Urk;Forum voor Democratie;580
184;Urk;VVD;52
184;Urk;PVV (Partij voor de Vrijheid);747
184;Urk;GROENLINKS;30
184;Urk;CDA;496
184;Urk;Partij van de Arbeid (P.v.d.A.);19
184;Urk;ChristenUnie;897
184;Urk;SP (Socialistische Partij);29
184;Urk;50PLUS;13
184;Urk;D66;13
184;Urk;Partij voor de Dieren;27
184;Urk;Staatkundig Gereformeerde Partij (SGP);4519
184;Urk;Krachtig Flevoland;379
184;Urk;SterkLokaalFlevoland;25
184;Urk;JA21;94
184;Urk;Belang van Nederland (BVNL);37
184;Urk;BBB;3262
189;Wierden;CDA;1617
189;Wierden;Forum voor Democratie;352
189;Wierden;VVD;1306
189;Wierden;GROENLINKS;477
189;Wierden;Partij van de Arbeid (P.v.d.A.);512
189;Wierden;ChristenUnie;1062
189;Wierden;PVV (Partij voor de Vrijheid);568
189;Wierden;SP (Socialistische Partij);193
189;Wierden;D66;280
189;Wierden;Staatkundig Gereformeerde Partij (SGP);693
189;Wierden;50PLUS;127
189;Wierden;Partij voor de Dieren;191
189;Wierden;BBB;5255
189;Wierden;JA21;647
189;Wierden;Samen Lokaal Twente;246
189;Wierden;Belang van Nederland (BVNL);102
189;Wierden;Volt;231
189;Wierden;Alliantie;252
189;Wierden;JEZUS LEEFT;15
193;Zwolle;CDA;3858
193;Zwolle;Forum voor Democratie;1653
193;Zwolle;VVD;5943
193;Zwolle;GROENLINKS;9347
193;Zwolle;Partij van de Arbeid (P.v.d.A.);5976
193;Zwolle;ChristenUnie;7052
193;Zwolle;PVV (Partij voor de Vrijheid);2509
193;Zwolle;SP (Socialistische Partij);2634
193;Zwolle;D66;4179
193;Zwolle;Staatkundig Gereformeerde Partij (SGP);770
193;Zwolle;50PLUS;691
193;Zwolle;Partij voor de Dieren;4483
193;Zwolle;BBB;9181
193;Zwolle;JA21;2238
193;Zwolle;Samen Lokaal Twente;179
193;Zwolle;Belang van Nederland (BVNL);478
193;Zwolle;Volt;3398
193;Zwolle;Alliantie;290
193;Zwolle;JEZUS LEEFT;131
197;Aalten;VVD;998
197;Aalten;Forum voor Democratie;285
197;Aalten;CDA;2080
197;Aalten;GROENLINKS;654
197;Aalten;Partij van de Arbeid (P.v.d.A.);911
197;Aalten;D66;424
197;Aalten;ChristenUnie;772
197;Aalten;PVV (Partij voor de Vrijheid);435
197;Aalten;SP (Socialistische Partij);429
197;Aalten;Staatkundig Gereformeerde Partij (SGP);98
197;Aalten;Partij voor de Dieren;312
197;Aalten;50PLUS;221
197;Aalten;Lokale Partijen Gelderland;152
197;Aalten;BBB;5598
197;Aalten;ONS Gelderland;47
197;Aalten;Belang van Nederland (BVNL);51
197;Aalten;JA21;356
197;Aalten;Volt;252
200;Apeldoorn;VVD;8982
200;Apeldoorn;Forum voor Democratie;2170
200;Apeldoorn;CDA;4336
200;Apeldoorn;GROENLINKS;5705
200;Apeldoorn;Partij van de Arbeid (P.v.d.A.);7071
200;Apeldoorn;D66;4364
200;Apeldoorn;ChristenUnie;5409
200;Apeldoorn;PVV (Partij voor de Vrijheid);3270
200;Apeldoorn;SP (Socialistische Partij);2817
200;Apeldoorn;Staatkundig Gereformeerde Partij (SGP);3532
200;Apeldoorn;Partij voor de Dieren;3458
200;Apeldoorn;50PLUS;1993
200;Apeldoorn;Lokale Partijen Gelderland;1462
200;Apeldoorn;BBB;15050
200;Apeldoorn;ONS Gelderland;336
200;Apeldoorn;Belang van Nederland (BVNL);651
200;Apeldoorn;JA21;2997
200;Apeldoorn;Volt;2459
202;Arnhem;VVD;6108
202;Arnhem;Forum voor Democratie;2169
202;Arnhem;CDA;2811
202;Arnhem;GROENLINKS;9056
202;Arnhem;Partij van de Arbeid (P.v.d.A.);8462
202;Arnhem;D66;5047
202;Arnhem;ChristenUnie;2278
202;Arnhem;PVV (Partij voor de Vrijheid);3021
202;Arnhem;SP (Socialistische Partij);3426
202;Arnhem;Staatkundig Gereformeerde Partij (SGP);242
202;Arnhem;Partij voor de Dieren;5692
202;Arnhem;50PLUS;1256
202;Arnhem;Lokale Partijen Gelderland;937
202;Arnhem;BBB;6714
202;Arnhem;ONS Gelderland;327
202;Arnhem;Belang van Nederland (BVNL);434
202;Arnhem;JA21;1893
202;Arnhem;Volt;4525
203;Barneveld;VVD;2117
203;Barneveld;Forum voor Democratie;887
203;Barneveld;CDA;2367
203;Barneveld;GROENLINKS;600
203;Barneveld;Partij van de Arbeid (P.v.d.A.);865
203;Barneveld;D66;606
203;Barneveld;ChristenUnie;3647
203;Barneveld;PVV (Partij voor de Vrijheid);934
203;Barneveld;SP (Socialistische Partij);402
203;Barneveld;Staatkundig Gereformeerde Partij (SGP);8622
203;Barneveld;Partij voor de Dieren;480
203;Barneveld;50PLUS;429
203;Barneveld;Lokale Partijen Gelderland;425
203;Barneveld;BBB;8803
203;Barneveld;ONS Gelderland;85
203;Barneveld;Belang van Nederland (BVNL);225
203;Barneveld;JA21;1024
203;Barneveld;Volt;388
209;Beuningen;VVD;1751
209;Beuningen;Forum voor Democratie;331
209;Beuningen;CDA;776
209;Beuningen;GROENLINKS;934
209;Beuningen;Partij van de Arbeid (P.v.d.A.);1212
209;Beuningen;D66;728
209;Beuningen;ChristenUnie;222
209;Beuningen;PVV (Partij voor de Vrijheid);760
209;Beuningen;SP (Socialistische Partij);634
209;Beuningen;Staatkundig Gereformeerde Partij (SGP);33
209;Beuningen;Partij voor de Dieren;444
209;Beuningen;50PLUS;336
209;Beuningen;Lokale Partijen Gelderland;209
209;Beuningen;BBB;2646
209;Beuningen;ONS Gelderland;73
209;Beuningen;Belang van Nederland (BVNL);72
209;Beuningen;JA21;692
209;Beuningen;Volt;454
213;Brummen;VVD;1266
213;Brummen;Forum voor Democratie;235
213;Brummen;CDA;615
213;Brummen;GROENLINKS;891
213;Brummen;Partij van de Arbeid (P.v.d.A.);1031
213;Brummen;D66;576
213;Brummen;ChristenUnie;304
213;Brummen;PVV (Partij voor de Vrijheid);398
213;Brummen;SP (Socialistische Partij);373
213;Brummen;Staatkundig Gereformeerde Partij (SGP);48
213;Brummen;Partij voor de Dieren;434
213;Brummen;50PLUS;240
213;Brummen;Lokale Partijen Gelderland;193
213;Brummen;BBB;3448
213;Brummen;ONS Gelderland;61
213;Brummen;Belang van Nederland (BVNL);78
213;Brummen;JA21;383
213;Brummen;Volt;242
214;Buren;VVD;1619
214;Buren;Forum voor Democratie;403
214;Buren;CDA;757
214;Buren;GROENLINKS;623
214;Buren;Partij van de Arbeid (P.v.d.A.);912
214;Buren;D66;628
214;Buren;ChristenUnie;513
214;Buren;PVV (Partij voor de Vrijheid);900
214;Buren;SP (Socialistische Partij);276
214;Buren;Staatkundig Gereformeerde Partij (SGP);859
214;Buren;Partij voor de Dieren;568
214;Buren;50PLUS;294
214;Buren;Lokale Partijen Gelderland;293
214;Buren;BBB;4385
214;Buren;ONS Gelderland;59
214;Buren;Belang van Nederland (BVNL);106
214;Buren;JA21;674
214;Buren;Volt;319
216;Culemborg;VVD;1475
216;Culemborg;Forum voor Democratie;360
216;Culemborg;CDA;775
216;Culemborg;GROENLINKS;2110
216;Culemborg;Partij van de Arbeid (P.v.d.A.);1458
216;Culemborg;D66;944
216;Culemborg;ChristenUnie;570
216;Culemborg;PVV (Partij voor de Vrijheid);593
216;Culemborg;SP (Socialistische Partij);394
216;Culemborg;Staatkundig Gereformeerde Partij (SGP);154
216;Culemborg;Partij voor de Dieren;915
216;Culemborg;50PLUS;305
216;Culemborg;Lokale Partijen Gelderland;177
216;Culemborg;BBB;1938
216;Culemborg;ONS Gelderland;62
216;Culemborg;Belang van Nederland (BVNL);106
216;Culemborg;JA21;653
216;Culemborg;Volt;662
221;Doesburg;VVD;513
221;Doesburg;Forum voor Democratie;186
221;Doesburg;CDA;359
221;Doesburg;GROENLINKS;434
221;Doesburg;Partij van de Arbeid (P.v.d.A.);564
221;Doesburg;D66;357
221;Doesburg;ChristenUnie;130
221;Doesburg;PVV (Partij voor de Vrijheid);243
221;Doesburg;SP (Socialistische Partij);342
221;Doesburg;Staatkundig Gereformeerde Partij (SGP);12
221;Doesburg;Partij voor de Dieren;283
221;Doesburg;50PLUS;91
221;Doesburg;Lokale Partijen Gelderland;71
221;Doesburg;BBB;1191
221;Doesburg;ONS Gelderland;15
221;Doesburg;Belang van Nederland (BVNL);43
221;Doesburg;JA21;171
221;Doesburg;Volt;159
222;Doetinchem;VVD;2611
222;Doetinchem;Forum voor Democratie;878
222;Doetinchem;CDA;2615
222;Doetinchem;GROENLINKS;1724
222;Doetinchem;Partij van de Arbeid (P.v.d.A.);2974
222;Doetinchem;D66;1367
222;Doetinchem;ChristenUnie;763
222;Doetinchem;PVV (Partij voor de Vrijheid);1199
222;Doetinchem;SP (Socialistische Partij);1201
222;Doetinchem;Staatkundig Gereformeerde Partij (SGP);374
222;Doetinchem;Partij voor de Dieren;913
222;Doetinchem;50PLUS;498
222;Doetinchem;Lokale Partijen Gelderland;488
222;Doetinchem;BBB;7236
222;Doetinchem;ONS Gelderland;152
222;Doetinchem;Belang van Nederland (BVNL);140
222;Doetinchem;JA21;902
222;Doetinchem;Volt;785
225;Druten;VVD;1267
225;Druten;Forum voor Democratie;205
225;Druten;CDA;737
225;Druten;GROENLINKS;480
225;Druten;Partij van de Arbeid (P.v.d.A.);841
225;Druten;D66;428
225;Druten;ChristenUnie;134
225;Druten;PVV (Partij voor de Vrijheid);491
225;Druten;SP (Socialistische Partij);427
225;Druten;Staatkundig Gereformeerde Partij (SGP);27
225;Druten;Partij voor de Dieren;282
225;Druten;50PLUS;226
225;Druten;Lokale Partijen Gelderland;157
225;Druten;BBB;2412
225;Druten;ONS Gelderland;40
225;Druten;Belang van Nederland (BVNL);59
225;Druten;JA21;388
225;Druten;Volt;269
226;Duiven;VVD;1648
226;Duiven;Forum voor Democratie;291
226;Duiven;CDA;890
226;Duiven;GROENLINKS;829
226;Duiven;Partij van de Arbeid (P.v.d.A.);1236
226;Duiven;D66;616
226;Duiven;ChristenUnie;301
226;Duiven;PVV (Partij voor de Vrijheid);613
226;Duiven;SP (Socialistische Partij);484
226;Duiven;Staatkundig Gereformeerde Partij (SGP);56
226;Duiven;Partij voor de Dieren;407
226;Duiven;50PLUS;332
226;Duiven;Lokale Partijen Gelderland;254
226;Duiven;BBB;2966
226;Duiven;ONS Gelderland;138
226;Duiven;Belang van Nederland (BVNL);80
226;Duiven;JA21;596
226;Duiven;Volt;418
228;Ede;VVD;4896
228;Ede;Forum voor Democratie;1580
228;Ede;CDA;4174
228;Ede;GROENLINKS;4080
228;Ede;Partij van de Arbeid (P.v.d.A.);3470
228;Ede;D66;2651
228;Ede;ChristenUnie;7333
228;Ede;PVV (Partij voor de Vrijheid);1950
228;Ede;SP (Socialistische Partij);1366
228;Ede;Staatkundig Gereformeerde Partij (SGP);8996
228;Ede;Partij voor de Dieren;2120
228;Ede;50PLUS;1016
228;Ede;Lokale Partijen Gelderland;803
228;Ede;BBB;11971
228;Ede;ONS Gelderland;217
228;Ede;Belang van Nederland (BVNL);348
228;Ede;JA21;2210
228;Ede;Volt;1814
230;Elburg;VVD;931
230;Elburg;Forum voor Democratie;301
230;Elburg;CDA;966
230;Elburg;GROENLINKS;299
230;Elburg;Partij van de Arbeid (P.v.d.A.);430
230;Elburg;D66;221
230;Elburg;ChristenUnie;2128
230;Elburg;PVV (Partij voor de Vrijheid);516
230;Elburg;SP (Socialistische Partij);177
230;Elburg;Staatkundig Gereformeerde Partij (SGP);1976
230;Elburg;Partij voor de Dieren;203
230;Elburg;50PLUS;186
230;Elburg;Lokale Partijen Gelderland;160
230;Elburg;BBB;3681
230;Elburg;ONS Gelderland;35
230;Elburg;Belang van Nederland (BVNL);83
230;Elburg;JA21;412
230;Elburg;Volt;161
232;Epe;VVD;1863
232;Epe;Forum voor Democratie;422
232;Epe;CDA;1330
232;Epe;GROENLINKS;880
232;Epe;Partij van de Arbeid (P.v.d.A.);1210
232;Epe;D66;784
232;Epe;ChristenUnie;1143
232;Epe;PVV (Partij voor de Vrijheid);714
232;Epe;SP (Socialistische Partij);358
232;Epe;Staatkundig Gereformeerde Partij (SGP);872
232;Epe;Partij voor de Dieren;585
232;Epe;50PLUS;391
232;Epe;Lokale Partijen Gelderland;325
232;Epe;BBB;5325
232;Epe;ONS Gelderland;69
232;Epe;Belang van Nederland (BVNL);125
232;Epe;JA21;547
232;Epe;Volt;374
233;Ermelo;VVD;1277
233;Ermelo;Forum voor Democratie;413
233;Ermelo;CDA;1534
233;Ermelo;GROENLINKS;758
233;Ermelo;Partij van de Arbeid (P.v.d.A.);715
233;Ermelo;D66;486
233;Ermelo;ChristenUnie;1965
233;Ermelo;PVV (Partij voor de Vrijheid);497
233;Ermelo;SP (Socialistische Partij);310
233;Ermelo;Staatkundig Gereformeerde Partij (SGP);1351
233;Ermelo;Partij voor de Dieren;543
233;Ermelo;50PLUS;245
233;Ermelo;Lokale Partijen Gelderland;189
233;Ermelo;BBB;3177
233;Ermelo;ONS Gelderland;63
233;Ermelo;Belang van Nederland (BVNL);100
233;Ermelo;JA21;588
233;Ermelo;Volt;370
243;Harderwijk;VVD;2612
243;Harderwijk;Forum voor Democratie;635
243;Harderwijk;CDA;1944
243;Harderwijk;GROENLINKS;1342
243;Harderwijk;Partij van de Arbeid (P.v.d.A.);1567
243;Harderwijk;D66;1155
243;Harderwijk;ChristenUnie;2979
243;Harderwijk;PVV (Partij voor de Vrijheid);936
243;Harderwijk;SP (Socialistische Partij);542
243;Harderwijk;Staatkundig Gereformeerde Partij (SGP);721
243;Harderwijk;Partij voor de Dieren;761
243;Harderwijk;50PLUS;463
243;Harderwijk;Lokale Partijen Gelderland;380
243;Harderwijk;BBB;4102
243;Harderwijk;ONS Gelderland;98
243;Harderwijk;Belang van Nederland (BVNL);172
243;Harderwijk;JA21;1149
243;Harderwijk;Volt;662
244;Hattem;VVD;602
244;Hattem;Forum voor Democratie;157
244;Hattem;CDA;682
244;Hattem;GROENLINKS;451
244;Hattem;Partij van de Arbeid (P.v.d.A.);636
244;Hattem;D66;329
244;Hattem;ChristenUnie;1179
244;Hattem;PVV (Partij voor de Vrijheid);208
244;Hattem;SP (Socialistische Partij);150
244;Hattem;Staatkundig Gereformeerde Partij (SGP);179
244;Hattem;Partij voor de Dieren;194
244;Hattem;50PLUS;81
244;Hattem;Lokale Partijen Gelderland;76
244;Hattem;BBB;1514
244;Hattem;ONS Gelderland;20
244;Hattem;Belang van Nederland (BVNL);39
244;Hattem;JA21;226
244;Hattem;Volt;214
246;Heerde;VVD;715
246;Heerde;Forum voor Democratie;258
246;Heerde;CDA;1030
246;Heerde;GROENLINKS;468
246;Heerde;Partij van de Arbeid (P.v.d.A.);616
246;Heerde;D66;324
246;Heerde;ChristenUnie;1406
246;Heerde;PVV (Partij voor de Vrijheid);397
246;Heerde;SP (Socialistische Partij);180
246;Heerde;Staatkundig Gereformeerde Partij (SGP);410
246;Heerde;Partij voor de Dieren;267
246;Heerde;50PLUS;130
246;Heerde;Lokale Partijen Gelderland;90
246;Heerde;BBB;3719
246;Heerde;ONS Gelderland;19
246;Heerde;Belang van Nederland (BVNL);84
246;Heerde;JA21;229
246;Heerde;Volt;172
252;Heumen;VVD;1197
252;Heumen;Forum voor Democratie;170
252;Heumen;CDA;754
252;Heumen;GROENLINKS;998
252;Heumen;Partij van de Arbeid (P.v.d.A.);997
252;Heumen;D66;773
252;Heumen;ChristenUnie;191
252;Heumen;PVV (Partij voor de Vrijheid);279
252;Heumen;SP (Socialistische Partij);356
252;Heumen;Staatkundig Gereformeerde Partij (SGP);5
252;Heumen;Partij voor de Dieren;432
252;Heumen;50PLUS;189
252;Heumen;Lokale Partijen Gelderland;132
252;Heumen;BBB;1442
252;Heumen;ONS Gelderland;33
252;Heumen;Belang van Nederland (BVNL);46
252;Heumen;JA21;318
252;Heumen;Volt;417
262;Lochem;VVD;2241
262;Lochem;Forum voor Democratie;428
262;Lochem;CDA;1087
262;Lochem;GROENLINKS;1685
262;Lochem;Partij van de Arbeid (P.v.d.A.);1843
262;Lochem;D66;1319
262;Lochem;ChristenUnie;558
262;Lochem;PVV (Partij voor de Vrijheid);335
262;Lochem;SP (Socialistische Partij);523
262;Lochem;Staatkundig Gereformeerde Partij (SGP);47
262;Lochem;Partij voor de Dieren;1011
262;Lochem;50PLUS;321
262;Lochem;Lokale Partijen Gelderland;355
262;Lochem;BBB;7119
262;Lochem;ONS Gelderland;65
262;Lochem;Belang van Nederland (BVNL);96
262;Lochem;JA21;472
262;Lochem;Volt;680
263;Maasdriel;VVD;1662
263;Maasdriel;Forum voor Democratie;359
263;Maasdriel;CDA;964
263;Maasdriel;GROENLINKS;587
263;Maasdriel;Partij van de Arbeid (P.v.d.A.);636
263;Maasdriel;D66;527
263;Maasdriel;ChristenUnie;243
263;Maasdriel;PVV (Partij voor de Vrijheid);856
263;Maasdriel;SP (Socialistische Partij);497
263;Maasdriel;Staatkundig Gereformeerde Partij (SGP);301
263;Maasdriel;Partij voor de Dieren;379
263;Maasdriel;50PLUS;291
263;Maasdriel;Lokale Partijen Gelderland;134
263;Maasdriel;BBB;3148
263;Maasdriel;ONS Gelderland;41
263;Maasdriel;Belang van Nederland (BVNL);196
263;Maasdriel;JA21;697
263;Maasdriel;Volt;286
267;Nijkerk;VVD;2435
267;Nijkerk;Forum voor Democratie;609
267;Nijkerk;CDA;2023
267;Nijkerk;GROENLINKS;877
267;Nijkerk;Partij van de Arbeid (P.v.d.A.);1082
267;Nijkerk;D66;828
267;Nijkerk;ChristenUnie;2917
267;Nijkerk;PVV (Partij voor de Vrijheid);1020
267;Nijkerk;SP (Socialistische Partij);442
267;Nijkerk;Staatkundig Gereformeerde Partij (SGP);1650
267;Nijkerk;Partij voor de Dieren;503
267;Nijkerk;50PLUS;468
267;Nijkerk;Lokale Partijen Gelderland;367
267;Nijkerk;BBB;5318
267;Nijkerk;ONS Gelderland;89
267;Nijkerk;Belang van Nederland (BVNL);164
267;Nijkerk;JA21;946
267;Nijkerk;Volt;562
268;Nijmegen;VVD;6283
268;Nijmegen;Forum voor Democratie;1723
268;Nijmegen;CDA;3550
268;Nijmegen;GROENLINKS;16573
268;Nijmegen;Partij van de Arbeid (P.v.d.A.);12189
268;Nijmegen;D66;7491
268;Nijmegen;ChristenUnie;1616
268;Nijmegen;PVV (Partij voor de Vrijheid);3015
268;Nijmegen;SP (Socialistische Partij);5284
268;Nijmegen;Staatkundig Gereformeerde Partij (SGP);152
268;Nijmegen;Partij voor de Dieren;7762
268;Nijmegen;50PLUS;1017
268;Nijmegen;Lokale Partijen Gelderland;804
268;Nijmegen;BBB;5786
268;Nijmegen;ONS Gelderland;302
268;Nijmegen;Belang van Nederland (BVNL);354
268;Nijmegen;JA21;2152
268;Nijmegen;Volt;7814
269;Oldebroek;VVD;524
269;Oldebroek;Forum voor Democratie;373
269;Oldebroek;CDA;912
269;Oldebroek;GROENLINKS;301
269;Oldebroek;Partij van de Arbeid (P.v.d.A.);453
269;Oldebroek;D66;167
269;Oldebroek;ChristenUnie;2145
269;Oldebroek;PVV (Partij voor de Vrijheid);551
269;Oldebroek;SP (Socialistische Partij);172
269;Oldebroek;Staatkundig Gereformeerde Partij (SGP);1807
269;Oldebroek;Partij voor de Dieren;164
269;Oldebroek;50PLUS;136
269;Oldebroek;Lokale Partijen Gelderland;110
269;Oldebroek;BBB;4120
269;Oldebroek;ONS Gelderland;63
269;Oldebroek;Belang van Nederland (BVNL);90
269;Oldebroek;JA21;311
269;Oldebroek;Volt;159
273;Putten;VVD;1195
273;Putten;Forum voor Democratie;308
273;Putten;CDA;1144
273;Putten;GROENLINKS;340
273;Putten;Partij van de Arbeid (P.v.d.A.);353
273;Putten;D66;279
273;Putten;ChristenUnie;1735
273;Putten;PVV (Partij voor de Vrijheid);465
273;Putten;SP (Socialistische Partij);171
273;Putten;Staatkundig Gereformeerde Partij (SGP);1978
273;Putten;Partij voor de Dieren;281
273;Putten;50PLUS;203
273;Putten;Lokale Partijen Gelderland;117
273;Putten;BBB;4209
273;Putten;ONS Gelderland;51
273;Putten;Belang van Nederland (BVNL);72
273;Putten;JA21;550
273;Putten;Volt;198
274;Renkum;VVD;2077
274;Renkum;Forum voor Democratie;411
274;Renkum;CDA;994
274;Renkum;GROENLINKS;2508
274;Renkum;Partij van de Arbeid (P.v.d.A.);1818
274;Renkum;D66;1582
274;Renkum;ChristenUnie;740
274;Renkum;PVV (Partij voor de Vrijheid);525
274;Renkum;SP (Socialistische Partij);608
274;Renkum;Staatkundig Gereformeerde Partij (SGP);98
274;Renkum;Partij voor de Dieren;1241
274;Renkum;50PLUS;378
274;Renkum;Lokale Partijen Gelderland;282
274;Renkum;BBB;2083
274;Renkum;ONS Gelderland;66
274;Renkum;Belang van Nederland (BVNL);83
274;Renkum;JA21;504
274;Renkum;Volt;864
275;Rheden;VVD;2389
275;Rheden;Forum voor Democratie;579
275;Rheden;CDA;1338
275;Rheden;GROENLINKS;2291
275;Rheden;Partij van de Arbeid (P.v.d.A.);2779
275;Rheden;D66;1581
275;Rheden;ChristenUnie;808
275;Rheden;PVV (Partij voor de Vrijheid);1013
275;Rheden;SP (Socialistische Partij);1013
275;Rheden;Staatkundig Gereformeerde Partij (SGP);126
275;Rheden;Partij voor de Dieren;1359
275;Rheden;50PLUS;454
275;Rheden;Lokale Partijen Gelderland;293
275;Rheden;BBB;3454
275;Rheden;ONS Gelderland;94
275;Rheden;Belang van Nederland (BVNL);140
275;Rheden;JA21;672
275;Rheden;Volt;900
277;Rozendaal;VVD;279
277;Rozendaal;Forum voor Democratie;17
277;Rozendaal;CDA;75
277;Rozendaal;GROENLINKS;99
277;Rozendaal;Partij van de Arbeid (P.v.d.A.);83
277;Rozendaal;D66;136
277;Rozendaal;ChristenUnie;31
277;Rozendaal;PVV (Partij voor de Vrijheid);18
277;Rozendaal;SP (Socialistische Partij);20
277;Rozendaal;Staatkundig Gereformeerde Partij (SGP);6
277;Rozendaal;Partij voor de Dieren;68
277;Rozendaal;50PLUS;10
277;Rozendaal;Lokale Partijen Gelderland;4
277;Rozendaal;BBB;95
277;Rozendaal;ONS Gelderland;0
277;Rozendaal;Belang van Nederland (BVNL);6
277;Rozendaal;JA21;47
277;Rozendaal;Volt;73
279;Scherpenzeel;VVD;511
279;Scherpenzeel;Forum voor Democratie;89
279;Scherpenzeel;CDA;333
279;Scherpenzeel;GROENLINKS;105
279;Scherpenzeel;Partij van de Arbeid (P.v.d.A.);159
279;Scherpenzeel;D66;92
279;Scherpenzeel;ChristenUnie;536
279;Scherpenzeel;PVV (Partij voor de Vrijheid);173
279;Scherpenzeel;SP (Socialistische Partij);82
279;Scherpenzeel;Staatkundig Gereformeerde Partij (SGP);1258
279;Scherpenzeel;Partij voor de Dieren;71
279;Scherpenzeel;50PLUS;68
279;Scherpenzeel;Lokale Partijen Gelderland;70
279;Scherpenzeel;BBB;1819
279;Scherpenzeel;ONS Gelderland;19
279;Scherpenzeel;Belang van Nederland (BVNL);28
279;Scherpenzeel;JA21;224
279;Scherpenzeel;Volt;72
281;Tiel;VVD;2080
281;Tiel;Forum voor Democratie;647
281;Tiel;CDA;871
