GemeenteCode;GemeenteNaam;PartijNaam;AantalStemmen
537;Katwijk;Lijst Henk Krol;35
537;Katwijk;Modern Nederland;0
537;Katwijk;NIDA;55
537;Katwijk;NLBeter;33
537;Katwijk;OPRECHT;10
537;Katwijk;PVV (Partij voor de Vrijheid);5214
537;Katwijk;Partij van de Arbeid (P.v.d.A.);1042
537;Katwijk;Partij voor de Dieren;1113
537;Katwijk;Piratenpartij;57
537;Katwijk;SP (Socialistische Partij);1240
537;Katwijk;Splinter;89
537;Katwijk;Staatkundig Gereformeerde Partij (SGP);3561
537;Katwijk;U-Buntu Connected Front;0
537;Katwijk;VVD;8861
537;Katwijk;Volt;515
542;Krimpen aan den IJssel;50PLUS;203
542;Krimpen aan den IJssel;BBB;35
542;Krimpen aan den IJssel;BIJ1;70
542;Krimpen aan den IJssel;Blanco (lijst 30);18
542;Krimpen aan den IJssel;CDA;1391
542;Krimpen aan den IJssel;CODE ORANJE;91
542;Krimpen aan den IJssel;ChristenUnie;1312
542;Krimpen aan den IJssel;D66;2005
542;Krimpen aan den IJssel;DENK;154
542;Krimpen aan den IJssel;Forum voor Democratie;967
542;Krimpen aan den IJssel;GROENLINKS;551
542;Krimpen aan den IJssel;JA21;740
542;Krimpen aan den IJssel;JEZUS LEEFT;11
542;Krimpen aan den IJssel;JONG;22
542;Krimpen aan den IJssel;LP (Libertaire Partij);10
542;Krimpen aan den IJssel;Lijst Henk Krol;17
542;Krimpen aan den IJssel;Modern Nederland;2
542;Krimpen aan den IJssel;NIDA;41
542;Krimpen aan den IJssel;NLBeter;22
542;Krimpen aan den IJssel;OPRECHT;27
542;Krimpen aan den IJssel;PVV (Partij voor de Vrijheid);1996
542;Krimpen aan den IJssel;Partij van de Arbeid (P.v.d.A.);933
542;Krimpen aan den IJssel;Partij voor de Dieren;531
542;Krimpen aan den IJssel;Piratenpartij;38
542;Krimpen aan den IJssel;SP (Socialistische Partij);968
542;Krimpen aan den IJssel;Splinter;56
542;Krimpen aan den IJssel;Staatkundig Gereformeerde Partij (SGP);2564
542;Krimpen aan den IJssel;U-Buntu Connected Front;8
542;Krimpen aan den IJssel;VVD;3562
542;Krimpen aan den IJssel;Volt;228
546;Leiden;50PLUS;481
546;Leiden;BBB;129
546;Leiden;BIJ1;1127
546;Leiden;Blanco (lijst 30);130
546;Leiden;CDA;3636
546;Leiden;CODE ORANJE;191
546;Leiden;ChristenUnie;1594
546;Leiden;D66;17530
546;Leiden;DENK;1430
546;Leiden;Forum voor Democratie;2536
546;Leiden;GROENLINKS;8184
546;Leiden;JA21;1334
546;Leiden;JEZUS LEEFT;21
546;Leiden;JONG;115
546;Leiden;LP (Libertaire Partij);72
546;Leiden;Lijst Henk Krol;48
546;Leiden;Modern Nederland;2
546;Leiden;NIDA;398
546;Leiden;NLBeter;74
546;Leiden;OPRECHT;15
546;Leiden;PVV (Partij voor de Vrijheid);5810
546;Leiden;Partij van de Arbeid (P.v.d.A.);5445
546;Leiden;Partij voor de Dieren;4540
546;Leiden;Piratenpartij;206
546;Leiden;SP (Socialistische Partij);3671
546;Leiden;Splinter;226
546;Leiden;Staatkundig Gereformeerde Partij (SGP);198
546;Leiden;U-Buntu Connected Front;12
546;Leiden;VVD;11423
546;Leiden;Volt;4827
547;Leiderdorp;50PLUS;184
547;Leiderdorp;BBB;36
547;Leiderdorp;BIJ1;63
547;Leiderdorp;Blanco (lijst 30);26
547;Leiderdorp;CDA;1497
547;Leiderdorp;CODE ORANJE;63
547;Leiderdorp;ChristenUnie;455
547;Leiderdorp;D66;3310
547;Leiderdorp;DENK;223
547;Leiderdorp;Forum voor Democratie;609
547;Leiderdorp;GROENLINKS;1000
547;Leiderdorp;JA21;487
547;Leiderdorp;JEZUS LEEFT;6
547;Leiderdorp;JONG;16
547;Leiderdorp;LP (Libertaire Partij);9
547;Leiderdorp;Lijst Henk Krol;5
547;Leiderdorp;Modern Nederland;1
547;Leiderdorp;NIDA;70
547;Leiderdorp;NLBeter;25
547;Leiderdorp;OPRECHT;7
547;Leiderdorp;PVV (Partij voor de Vrijheid);1622
547;Leiderdorp;Partij van de Arbeid (P.v.d.A.);1129
547;Leiderdorp;Partij voor de Dieren;687
547;Leiderdorp;Piratenpartij;31
547;Leiderdorp;SP (Socialistische Partij);835
547;Leiderdorp;Splinter;70
547;Leiderdorp;Staatkundig Gereformeerde Partij (SGP);126
547;Leiderdorp;U-Buntu Connected Front;4
547;Leiderdorp;VVD;4381
547;Leiderdorp;Volt;533
553;Lisse;50PLUS;199
553;Lisse;BBB;55
553;Lisse;BIJ1;38
553;Lisse;Blanco (lijst 30);14
553;Lisse;CDA;1620
553;Lisse;CODE ORANJE;71
553;Lisse;ChristenUnie;508
553;Lisse;D66;2297
553;Lisse;DENK;40
553;Lisse;Forum voor Democratie;759
553;Lisse;GROENLINKS;453
553;Lisse;JA21;514
553;Lisse;JEZUS LEEFT;5
553;Lisse;JONG;23
553;Lisse;LP (Libertaire Partij);4
553;Lisse;Lijst Henk Krol;15
553;Lisse;Modern Nederland;2
553;Lisse;NIDA;11
553;Lisse;NLBeter;10
553;Lisse;OPRECHT;5
553;Lisse;PVV (Partij voor de Vrijheid);1568
553;Lisse;Partij van de Arbeid (P.v.d.A.);568
553;Lisse;Partij voor de Dieren;480
553;Lisse;Piratenpartij;34
553;Lisse;SP (Socialistische Partij);649
553;Lisse;Splinter;39
553;Lisse;Staatkundig Gereformeerde Partij (SGP);659
553;Lisse;U-Buntu Connected Front;3
553;Lisse;VVD;4106
553;Lisse;Volt;267
556;Maassluis;50PLUS;255
556;Maassluis;BBB;36
556;Maassluis;BIJ1;81
556;Maassluis;Blanco (lijst 30);8
556;Maassluis;CDA;1885
556;Maassluis;CODE ORANJE;107
556;Maassluis;ChristenUnie;760
556;Maassluis;D66;2316
556;Maassluis;DENK;1234
556;Maassluis;Forum voor Democratie;1042
556;Maassluis;GROENLINKS;587
556;Maassluis;JA21;734
556;Maassluis;JEZUS LEEFT;12
556;Maassluis;JONG;37
556;Maassluis;LP (Libertaire Partij);12
556;Maassluis;Lijst Henk Krol;18
556;Maassluis;Modern Nederland;3
556;Maassluis;NIDA;122
556;Maassluis;NLBeter;14
556;Maassluis;OPRECHT;5
556;Maassluis;PVV (Partij voor de Vrijheid);2329
556;Maassluis;Partij van de Arbeid (P.v.d.A.);1051
556;Maassluis;Partij voor de Dieren;566
556;Maassluis;Piratenpartij;33
556;Maassluis;SP (Socialistische Partij);1029
556;Maassluis;Splinter;86
556;Maassluis;Staatkundig Gereformeerde Partij (SGP);180
556;Maassluis;VVD;4828
556;Maassluis;Volt;267
556;Maassluis;Wij zijn Nederland;4
569;Nieuwkoop;50PLUS;220
569;Nieuwkoop;BBB;395
569;Nieuwkoop;BIJ1;37
569;Nieuwkoop;Blanco (lijst 30);27
569;Nieuwkoop;CDA;2511
569;Nieuwkoop;CODE ORANJE;80
569;Nieuwkoop;ChristenUnie;507
569;Nieuwkoop;D66;2280
569;Nieuwkoop;DENK;85
569;Nieuwkoop;Forum voor Democratie;975
569;Nieuwkoop;GROENLINKS;515
569;Nieuwkoop;JA21;768
569;Nieuwkoop;JEZUS LEEFT;6
569;Nieuwkoop;JONG;42
569;Nieuwkoop;LP (Libertaire Partij);15
569;Nieuwkoop;Lijst Henk Krol;13
569;Nieuwkoop;Modern Nederland;1
569;Nieuwkoop;NIDA;11
569;Nieuwkoop;NLBeter;27
569;Nieuwkoop;OPRECHT;5
569;Nieuwkoop;PVV (Partij voor de Vrijheid);1945
569;Nieuwkoop;Partij van de Arbeid (P.v.d.A.);540
569;Nieuwkoop;Partij voor de Dieren;473
569;Nieuwkoop;Piratenpartij;31
569;Nieuwkoop;SP (Socialistische Partij);656
569;Nieuwkoop;Splinter;62
569;Nieuwkoop;Staatkundig Gereformeerde Partij (SGP);314
569;Nieuwkoop;U-Buntu Connected Front;0
569;Nieuwkoop;VVD;5803
569;Nieuwkoop;Volt;275
575;Noordwijk;50PLUS;308
575;Noordwijk;BBB;102
575;Noordwijk;BIJ1;61
575;Noordwijk;Blanco (lijst 30);35
575;Noordwijk;CDA;2976
575;Noordwijk;CODE ORANJE;142
575;Noordwijk;ChristenUnie;456
575;Noordwijk;D66;3992
575;Noordwijk;DENK;96
575;Noordwijk;Forum voor Democratie;1434
575;Noordwijk;GROENLINKS;1013
575;Noordwijk;JA21;1096
575;Noordwijk;JEZUS LEEFT;10
575;Noordwijk;JONG;44
575;Noordwijk;LP (Libertaire Partij);21
575;Noordwijk;Lijst Henk Krol;23
575;Noordwijk;Modern Nederland;3
575;Noordwijk;NIDA;40
575;Noordwijk;NLBeter;27
575;Noordwijk;OPRECHT;5
575;Noordwijk;PVV (Partij voor de Vrijheid);3359
575;Noordwijk;Partij van de Arbeid (P.v.d.A.);1021
575;Noordwijk;Partij voor de Dieren;1013
575;Noordwijk;Piratenpartij;31
575;Noordwijk;SP (Socialistische Partij);1228
575;Noordwijk;Splinter;85
575;Noordwijk;Staatkundig Gereformeerde Partij (SGP);71
575;Noordwijk;U-Buntu Connected Front;8
575;Noordwijk;VVD;8795
575;Noordwijk;Volt;596
579;Oegstgeest;50PLUS;84
579;Oegstgeest;BBB;29
579;Oegstgeest;BIJ1;58
579;Oegstgeest;Blanco (lijst 30);10
579;Oegstgeest;CDA;1301
579;Oegstgeest;CODE ORANJE;38
579;Oegstgeest;ChristenUnie;466
579;Oegstgeest;D66;3902
579;Oegstgeest;DENK;55
579;Oegstgeest;Forum voor Democratie;492
579;Oegstgeest;GROENLINKS;976
579;Oegstgeest;JA21;357
579;Oegstgeest;JEZUS LEEFT;5
579;Oegstgeest;JONG;20
579;Oegstgeest;LP (Libertaire Partij);15
579;Oegstgeest;Lijst Henk Krol;6
579;Oegstgeest;Modern Nederland;1
579;Oegstgeest;NIDA;26
579;Oegstgeest;NLBeter;12
579;Oegstgeest;OPRECHT;4
579;Oegstgeest;PVV (Partij voor de Vrijheid);866
579;Oegstgeest;Partij van de Arbeid (P.v.d.A.);858
579;Oegstgeest;Partij voor de Dieren;710
579;Oegstgeest;Piratenpartij;16
579;Oegstgeest;SP (Socialistische Partij);479
579;Oegstgeest;Splinter;49
579;Oegstgeest;Staatkundig Gereformeerde Partij (SGP);56
579;Oegstgeest;U-Buntu Connected Front;1
579;Oegstgeest;VVD;4061
579;Oegstgeest;Volt;709
589;Oudewater;50PLUS;54
589;Oudewater;BBB;239
589;Oudewater;BIJ1;10
589;Oudewater;CDA;1070
589;Oudewater;CODE ORANJE;113
589;Oudewater;ChristenUnie;357
589;Oudewater;D66;836
589;Oudewater;DE FEESTPARTIJ (DFP);2
589;Oudewater;DENK;21
589;Oudewater;Forum voor Democratie;317
589;Oudewater;GROENLINKS;136
589;Oudewater;JA21;195
589;Oudewater;JEZUS LEEFT;8
589;Oudewater;JONG;11
589;Oudewater;LP (Libertaire Partij);2
589;Oudewater;Lijst Henk Krol;1
589;Oudewater;NIDA;4
589;Oudewater;NLBeter;4
589;Oudewater;OPRECHT;5
589;Oudewater;PVV (Partij voor de Vrijheid);582
589;Oudewater;Partij van de Arbeid (P.v.d.A.);214
589;Oudewater;Partij voor de Dieren;115
589;Oudewater;Piratenpartij;9
589;Oudewater;SP (Socialistische Partij);217
589;Oudewater;Splinter;14
589;Oudewater;Staatkundig Gereformeerde Partij (SGP);251
589;Oudewater;Trots op Nederland (TROTS);11
589;Oudewater;U-Buntu Connected Front;0
589;Oudewater;VVD;1848
589;Oudewater;Volt;93
589;Oudewater;Vrij en Sociaal Nederland;0
590;Papendrecht;50PLUS;282
590;Papendrecht;BBB;39
590;Papendrecht;BIJ1;59
590;Papendrecht;Blanco (lijst 30);13
590;Papendrecht;CDA;1804
590;Papendrecht;CODE ORANJE;121
590;Papendrecht;ChristenUnie;1426
590;Papendrecht;D66;2262
590;Papendrecht;DENK;214
590;Papendrecht;Forum voor Democratie;1120
590;Papendrecht;GROENLINKS;569
590;Papendrecht;JA21;592
590;Papendrecht;JEZUS LEEFT;10
590;Papendrecht;JONG;29
590;Papendrecht;LP (Libertaire Partij);15
590;Papendrecht;Lijst Henk Krol;22
590;Papendrecht;Modern Nederland;1
590;Papendrecht;NIDA;33
590;Papendrecht;NLBeter;13
590;Papendrecht;OPRECHT;3
590;Papendrecht;PVV (Partij voor de Vrijheid);2239
590;Papendrecht;Partij van de Arbeid (P.v.d.A.);1036
590;Papendrecht;Partij voor de Dieren;591
590;Papendrecht;Piratenpartij;28
590;Papendrecht;SP (Socialistische Partij);1066
590;Papendrecht;Splinter;49
590;Papendrecht;Staatkundig Gereformeerde Partij (SGP);843
590;Papendrecht;VVD;5021
590;Papendrecht;Volt;214
590;Papendrecht;Wij zijn Nederland;1
597;Ridderkerk;50PLUS;370
597;Ridderkerk;BBB;59
597;Ridderkerk;BIJ1;140
597;Ridderkerk;Blanco (lijst 30);13
597;Ridderkerk;CDA;2259
597;Ridderkerk;CODE ORANJE;128
597;Ridderkerk;ChristenUnie;1799
597;Ridderkerk;D66;2649
597;Ridderkerk;DENK;469
597;Ridderkerk;Forum voor Democratie;1748
597;Ridderkerk;GROENLINKS;679
597;Ridderkerk;JA21;1169
597;Ridderkerk;JEZUS LEEFT;13
597;Ridderkerk;JONG;42
597;Ridderkerk;LP (Libertaire Partij);6
597;Ridderkerk;Lijst Henk Krol;38
597;Ridderkerk;Modern Nederland;1
597;Ridderkerk;NIDA;111
597;Ridderkerk;NLBeter;27
597;Ridderkerk;OPRECHT;30
597;Ridderkerk;PVV (Partij voor de Vrijheid);3932
597;Ridderkerk;Partij van de Arbeid (P.v.d.A.);1443
597;Ridderkerk;Partij voor de Dieren;832
597;Ridderkerk;Piratenpartij;30
597;Ridderkerk;SP (Socialistische Partij);1682
597;Ridderkerk;Splinter;72
597;Ridderkerk;Staatkundig Gereformeerde Partij (SGP);2410
597;Ridderkerk;VVD;5917
597;Ridderkerk;Volt;256
597;Ridderkerk;Wij zijn Nederland;6
599;Rotterdam;50PLUS;2925
599;Rotterdam;BBB;356
599;Rotterdam;BIJ1;9526
599;Rotterdam;Blanco (lijst 30);450
599;Rotterdam;CDA;12377
599;Rotterdam;CODE ORANJE;1408
599;Rotterdam;ChristenUnie;6873
599;Rotterdam;D66;51569
599;Rotterdam;DENK;25540
599;Rotterdam;Forum voor Democratie;14132
599;Rotterdam;GROENLINKS;21058
599;Rotterdam;JA21;10444
599;Rotterdam;JEZUS LEEFT;287
599;Rotterdam;JONG;371
599;Rotterdam;LP (Libertaire Partij);218
599;Rotterdam;Lijst Henk Krol;279
599;Rotterdam;Modern Nederland;58
599;Rotterdam;NIDA;5524
599;Rotterdam;NLBeter;222
599;Rotterdam;OPRECHT;146
599;Rotterdam;PVV (Partij voor de Vrijheid);31397
599;Rotterdam;Partij van de Arbeid (P.v.d.A.);18174
599;Rotterdam;Partij voor de Dieren;14192
599;Rotterdam;Piratenpartij;963
599;Rotterdam;SP (Socialistische Partij);18167
599;Rotterdam;Splinter;926
599;Rotterdam;Staatkundig Gereformeerde Partij (SGP);2018
599;Rotterdam;U-Buntu Connected Front;288
599;Rotterdam;VVD;49215
599;Rotterdam;Volt;10311
599;Rotterdam;Wij zijn Nederland;57
603;Rijswijk;50PLUS;368
603;Rijswijk;BBB;56
603;Rijswijk;BIJ1;219
603;Rijswijk;Blanco (lijst 30);70
603;Rijswijk;CDA;2087
603;Rijswijk;CODE ORANJE;365
603;Rijswijk;ChristenUnie;659
603;Rijswijk;D66;5060
603;Rijswijk;DENK;916
603;Rijswijk;Forum voor Democratie;1485
603;Rijswijk;GROENLINKS;1621
603;Rijswijk;JA21;846
603;Rijswijk;JEZUS LEEFT;14
603;Rijswijk;JONG;33
603;Rijswijk;LP (Libertaire Partij);35
603;Rijswijk;Lijst Henk Krol;40
603;Rijswijk;Modern Nederland;3
603;Rijswijk;NIDA;119
603;Rijswijk;NLBeter;28
603;Rijswijk;OPRECHT;7
603;Rijswijk;PVV (Partij voor de Vrijheid);4076
603;Rijswijk;Partij van de Arbeid (P.v.d.A.);1565
603;Rijswijk;Partij voor de Dieren;1363
603;Rijswijk;Piratenpartij;71
603;Rijswijk;SP (Socialistische Partij);1506
603;Rijswijk;Splinter;105
603;Rijswijk;Staatkundig Gereformeerde Partij (SGP);137
603;Rijswijk;VVD;7289
603;Rijswijk;Volt;772
603;Rijswijk;Wij zijn Nederland;6
606;Schiedam;50PLUS;611
606;Schiedam;BBB;67
606;Schiedam;BIJ1;487
606;Schiedam;Blanco (lijst 30);64
606;Schiedam;CDA;2160
606;Schiedam;CODE ORANJE;238
606;Schiedam;ChristenUnie;675
606;Schiedam;D66;5072
606;Schiedam;DENK;3382
606;Schiedam;Forum voor Democratie;2311
606;Schiedam;GROENLINKS;1884
606;Schiedam;JA21;1401
606;Schiedam;JEZUS LEEFT;27
606;Schiedam;JONG;58
606;Schiedam;LP (Libertaire Partij);30
606;Schiedam;Lijst Henk Krol;55
606;Schiedam;Modern Nederland;10
606;Schiedam;NIDA;451
606;Schiedam;NLBeter;39
606;Schiedam;OPRECHT;17
606;Schiedam;PVV (Partij voor de Vrijheid);5658
606;Schiedam;Partij van de Arbeid (P.v.d.A.);2334
606;Schiedam;Partij voor de Dieren;1517
606;Schiedam;Piratenpartij;112
606;Schiedam;SP (Socialistische Partij);2517
606;Schiedam;Splinter;148
606;Schiedam;Staatkundig Gereformeerde Partij (SGP);214
606;Schiedam;VVD;7550
606;Schiedam;Volt;793
606;Schiedam;Wij zijn Nederland;20
610;Sliedrecht;50PLUS;135
610;Sliedrecht;BBB;25
610;Sliedrecht;BIJ1;58
610;Sliedrecht;Blanco (lijst 30);16
610;Sliedrecht;CDA;1329
610;Sliedrecht;CODE ORANJE;67
610;Sliedrecht;ChristenUnie;1749
610;Sliedrecht;D66;1139
610;Sliedrecht;DENK;190
610;Sliedrecht;Forum voor Democratie;879
610;Sliedrecht;GROENLINKS;321
610;Sliedrecht;JA21;403
610;Sliedrecht;JEZUS LEEFT;21
610;Sliedrecht;JONG;7
610;Sliedrecht;LP (Libertaire Partij);3
610;Sliedrecht;Lijst Henk Krol;21
610;Sliedrecht;Modern Nederland;0
610;Sliedrecht;NIDA;28
610;Sliedrecht;NLBeter;10
610;Sliedrecht;OPRECHT;5
610;Sliedrecht;PVV (Partij voor de Vrijheid);1550
610;Sliedrecht;Partij van de Arbeid (P.v.d.A.);702
610;Sliedrecht;Partij voor de Dieren;382
610;Sliedrecht;Piratenpartij;27
610;Sliedrecht;SP (Socialistische Partij);826
610;Sliedrecht;Splinter;29
610;Sliedrecht;Staatkundig Gereformeerde Partij (SGP);2340
610;Sliedrecht;VVD;2791
610;Sliedrecht;Volt;145
610;Sliedrecht;Wij zijn Nederland;2
613;Albrandswaard;50PLUS;201
613;Albrandswaard;BBB;45
613;Albrandswaard;BIJ1;85
613;Albrandswaard;Blanco (lijst 30);16
613;Albrandswaard;CDA;1215
613;Albrandswaard;CODE ORANJE;89
613;Albrandswaard;ChristenUnie;445
613;Albrandswaard;D66;2069
613;Albrandswaard;DENK;192
613;Albrandswaard;Forum voor Democratie;854
613;Albrandswaard;GROENLINKS;439
613;Albrandswaard;JA21;901
613;Albrandswaard;JEZUS LEEFT;10
613;Albrandswaard;JONG;18
613;Albrandswaard;LP (Libertaire Partij);7
613;Albrandswaard;Lijst Henk Krol;16
613;Albrandswaard;Modern Nederland;0
613;Albrandswaard;NIDA;28
613;Albrandswaard;NLBeter;12
613;Albrandswaard;OPRECHT;4
613;Albrandswaard;PVV (Partij voor de Vrijheid);1991
613;Albrandswaard;Partij van de Arbeid (P.v.d.A.);694
613;Albrandswaard;Partij voor de Dieren;572
613;Albrandswaard;Piratenpartij;24
613;Albrandswaard;SP (Socialistische Partij);783
613;Albrandswaard;Splinter;54
613;Albrandswaard;Staatkundig Gereformeerde Partij (SGP);204
613;Albrandswaard;VVD;4578
613;Albrandswaard;Volt;273
613;Albrandswaard;Wij zijn Nederland;2
614;Westvoorne;50PLUS;111
614;Westvoorne;BBB;68
614;Westvoorne;BIJ1;17
614;Westvoorne;Blanco (lijst 30);8
614;Westvoorne;CDA;824
614;Westvoorne;CODE ORANJE;52
614;Westvoorne;ChristenUnie;179
614;Westvoorne;D66;1281
614;Westvoorne;DENK;7
614;Westvoorne;Forum voor Democratie;618
614;Westvoorne;GROENLINKS;195
614;Westvoorne;JA21;479
614;Westvoorne;JEZUS LEEFT;1
614;Westvoorne;JONG;12
614;Westvoorne;LP (Libertaire Partij);5
614;Westvoorne;Lijst Henk Krol;12
614;Westvoorne;Modern Nederland;1
614;Westvoorne;NIDA;0
614;Westvoorne;NLBeter;9
614;Westvoorne;OPRECHT;2
614;Westvoorne;PVV (Partij voor de Vrijheid);1347
614;Westvoorne;Partij van de Arbeid (P.v.d.A.);493
614;Westvoorne;Partij voor de Dieren;378
614;Westvoorne;Piratenpartij;13
614;Westvoorne;SP (Socialistische Partij);433
614;Westvoorne;Splinter;39
614;Westvoorne;Staatkundig Gereformeerde Partij (SGP);39
614;Westvoorne;VVD;3367
614;Westvoorne;Volt;139
614;Westvoorne;Wij zijn Nederland;2
622;Vlaardingen;50PLUS;500
622;Vlaardingen;BBB;76
622;Vlaardingen;BIJ1;277
622;Vlaardingen;Blanco (lijst 30);37
622;Vlaardingen;CDA;2734
622;Vlaardingen;CODE ORANJE;207
622;Vlaardingen;ChristenUnie;1173
622;Vlaardingen;D66;5066
622;Vlaardingen;DENK;2393
622;Vlaardingen;Forum voor Democratie;2277
622;Vlaardingen;GROENLINKS;1619
622;Vlaardingen;JA21;1431
622;Vlaardingen;JEZUS LEEFT;23
622;Vlaardingen;JONG;64
622;Vlaardingen;LP (Libertaire Partij);20
622;Vlaardingen;Lijst Henk Krol;35
622;Vlaardingen;Modern Nederland;15
622;Vlaardingen;NIDA;275
622;Vlaardingen;NLBeter;34
622;Vlaardingen;OPRECHT;17
622;Vlaardingen;PVV (Partij voor de Vrijheid);5479
622;Vlaardingen;Partij van de Arbeid (P.v.d.A.);2353
622;Vlaardingen;Partij voor de Dieren;1431
622;Vlaardingen;Piratenpartij;86
622;Vlaardingen;SP (Socialistische Partij);2942
622;Vlaardingen;Splinter;120
622;Vlaardingen;Staatkundig Gereformeerde Partij (SGP);574
622;Vlaardingen;VVD;8374
622;Vlaardingen;Volt;578
622;Vlaardingen;Wij zijn Nederland;7
626;Voorschoten;50PLUS;138
626;Voorschoten;BBB;38
626;Voorschoten;BIJ1;61
626;Voorschoten;Blanco (lijst 30);8
626;Voorschoten;CDA;1516
626;Voorschoten;CODE ORANJE;87
626;Voorschoten;ChristenUnie;372
626;Voorschoten;D66;3362
626;Voorschoten;DENK;107
626;Voorschoten;Forum voor Democratie;552
626;Voorschoten;GROENLINKS;955
626;Voorschoten;JA21;483
626;Voorschoten;JEZUS LEEFT;3
626;Voorschoten;JONG;18
626;Voorschoten;LP (Libertaire Partij);6
626;Voorschoten;Lijst Henk Krol;9
626;Voorschoten;Modern Nederland;1
626;Voorschoten;NIDA;31
626;Voorschoten;NLBeter;19
626;Voorschoten;OPRECHT;2
626;Voorschoten;PVV (Partij voor de Vrijheid);1285
626;Voorschoten;Partij van de Arbeid (P.v.d.A.);789
626;Voorschoten;Partij voor de Dieren;679
626;Voorschoten;Piratenpartij;26
626;Voorschoten;SP (Socialistische Partij);630
626;Voorschoten;Splinter;46
626;Voorschoten;Staatkundig Gereformeerde Partij (SGP);56
626;Voorschoten;U-Buntu Connected Front;1
626;Voorschoten;VVD;4410
626;Voorschoten;Volt;551
627;Waddinxveen;50PLUS;212
627;Waddinxveen;BBB;73
627;Waddinxveen;BIJ1;43
627;Waddinxveen;Blanco (lijst 30);19
627;Waddinxveen;CDA;1716
627;Waddinxveen;CODE ORANJE;89
627;Waddinxveen;ChristenUnie;1742
627;Waddinxveen;D66;2159
627;Waddinxveen;DENK;323
627;Waddinxveen;Forum voor Democratie;984
627;Waddinxveen;GROENLINKS;494
627;Waddinxveen;JA21;616
627;Waddinxveen;JEZUS LEEFT;12
627;Waddinxveen;JONG;31
627;Waddinxveen;LP (Libertaire Partij);7
627;Waddinxveen;Lijst Henk Krol;25
627;Waddinxveen;Modern Nederland;3
627;Waddinxveen;NIDA;76
627;Waddinxveen;NLBeter;16
627;Waddinxveen;OPRECHT;19
627;Waddinxveen;PVV (Partij voor de Vrijheid);1828
627;Waddinxveen;Partij van de Arbeid (P.v.d.A.);762
627;Waddinxveen;Partij voor de Dieren;487
627;Waddinxveen;Piratenpartij;26
627;Waddinxveen;SP (Socialistische Partij);764
627;Waddinxveen;Splinter;47
627;Waddinxveen;Staatkundig Gereformeerde Partij (SGP);1538
627;Waddinxveen;U-Buntu Connected Front;3
627;Waddinxveen;VVD;4402
627;Waddinxveen;Volt;266
629;Wassenaar;50PLUS;111
629;Wassenaar;BBB;57
629;Wassenaar;BIJ1;53
629;Wassenaar;Blanco (lijst 30);22
629;Wassenaar;CDA;1477
629;Wassenaar;CODE ORANJE;96
629;Wassenaar;ChristenUnie;225
629;Wassenaar;D66;2475
629;Wassenaar;DENK;44
629;Wassenaar;Forum voor Democratie;595
629;Wassenaar;GROENLINKS;430
629;Wassenaar;JA21;490
629;Wassenaar;JEZUS LEEFT;4
629;Wassenaar;JONG;16
629;Wassenaar;LP (Libertaire Partij);13
629;Wassenaar;Lijst Henk Krol;10
629;Wassenaar;Modern Nederland;1
629;Wassenaar;NIDA;2
629;Wassenaar;NLBeter;20
629;Wassenaar;OPRECHT;4
629;Wassenaar;PVV (Partij voor de Vrijheid);1589
629;Wassenaar;Partij van de Arbeid (P.v.d.A.);443
629;Wassenaar;Partij voor de Dieren;539
629;Wassenaar;Piratenpartij;19
629;Wassenaar;SP (Socialistische Partij);428
629;Wassenaar;Splinter;31
629;Wassenaar;Staatkundig Gereformeerde Partij (SGP);41
629;Wassenaar;U-Buntu Connected Front;0
629;Wassenaar;VVD;5594
629;Wassenaar;Volt;447
632;Woerden;50PLUS;507
632;Woerden;BBB;266
632;Woerden;BIJ1;132
632;Woerden;CDA;4219
632;Woerden;CODE ORANJE;100
632;Woerden;ChristenUnie;1885
632;Woerden;D66;5436
632;Woerden;DE FEESTPARTIJ (DFP);14
632;Woerden;DENK;489
632;Woerden;Forum voor Democratie;1209
632;Woerden;GROENLINKS;1488
632;Woerden;JA21;913
632;Woerden;JEZUS LEEFT;14
632;Woerden;JONG;59
632;Woerden;LP (Libertaire Partij);7
632;Woerden;Lijst Henk Krol;9
632;Woerden;NIDA;120
632;Woerden;NLBeter;19
632;Woerden;OPRECHT;32
632;Woerden;PVV (Partij voor de Vrijheid);2651
632;Woerden;Partij van de Arbeid (P.v.d.A.);1443
632;Woerden;Partij voor de Dieren;1039
632;Woerden;Piratenpartij;55
632;Woerden;SP (Socialistische Partij);1198
632;Woerden;Splinter;139
632;Woerden;Staatkundig Gereformeerde Partij (SGP);1133
632;Woerden;Trots op Nederland (TROTS);64
632;Woerden;U-Buntu Connected Front;1
632;Woerden;VVD;8614
632;Woerden;Volt;766
632;Woerden;Vrij en Sociaal Nederland;4
637;Zoetermeer;50PLUS;1018
637;Zoetermeer;BBB;193
637;Zoetermeer;BIJ1;527
637;Zoetermeer;Blanco (lijst 30);122
637;Zoetermeer;CDA;4927
637;Zoetermeer;CODE ORANJE;746
637;Zoetermeer;ChristenUnie;2033
637;Zoetermeer;D66;10871
637;Zoetermeer;DENK;1290
637;Zoetermeer;Forum voor Democratie;4528
637;Zoetermeer;GROENLINKS;3227
637;Zoetermeer;JA21;2158
637;Zoetermeer;JEZUS LEEFT;39
637;Zoetermeer;JONG;143
637;Zoetermeer;LP (Libertaire Partij);42
637;Zoetermeer;Lijst Henk Krol;84
637;Zoetermeer;Modern Nederland;14
637;Zoetermeer;NIDA;202
